weather_iteration,hydro_iteration,stage_id,timepoint,cap_factor
1,1,1,1,0.935911702
1,1,1,2,0.909771264
1,1,1,3,0.883312488
1,1,1,4,0.852643541
1,1,1,5,0.819478948
1,1,1,6,0.794609005
1,1,1,7,0.771917579
1,1,1,8,0.773543985
1,1,1,9,0.776046128
1,1,1,10,0.783298691
1,1,1,11,0.749900801
1,1,1,12,0.710963594
1,1,1,13,0.677274537
1,1,1,14,0.637387148
1,1,1,15,0.568681941
1,1,1,16,0.405713297
1,1,1,17,0.515480799
1,1,1,18,0.598286994
1,1,1,19,0.631312342
1,1,1,20,0.627493634
1,1,1,21,0.567092928
1,1,1,22,0.477471548
1,1,1,23,0.364755694
1,1,1,24,0.252078666
1,1,1,25,0.148541113
1,1,1,26,0.065301844
1,1,1,27,0.019539279
1,1,1,28,0.006847144
1,1,1,29,0.002515442
1,1,1,30,0.003917366
1,1,1,31,0.014352229
1,1,1,32,0.033200599
1,1,1,33,0.018465836
1,1,1,34,0.007409763
1,1,1,35,0.022037226
1,1,1,36,0.045403128
1,1,1,37,0.068361044
1,1,1,38,0.090487187
1,1,1,39,0.105251079
1,1,1,40,0.219411677
1,1,1,41,0.39220404
1,1,1,42,0.531256555
1,1,1,43,0.602424414
1,1,1,44,0.637544879
1,1,1,45,0.657984609
1,1,1,46,0.669336835
1,1,1,47,0.677397395
1,1,1,48,0.686629866
1,1,1,49,0.704142346
1,1,1,50,0.721463841
1,1,1,51,0.732804117
1,1,1,52,0.735461606
1,1,1,53,0.722255216
1,1,1,54,0.712650412
1,1,1,55,0.708124484
1,1,1,56,0.626957252
1,1,1,57,0.39676935
1,1,1,58,0.223372102
1,1,1,59,0.25068024
1,1,1,60,0.309069804
1,1,1,61,0.375663023
1,1,1,62,0.43176921
1,1,1,63,0.456761324
1,1,1,64,0.741144459
1,1,1,65,0.965006537
1,1,1,66,0.988525609
1,1,1,67,0.990291003
1,1,1,68,0.988738986
1,1,1,69,0.984993325
1,1,1,70,0.978263259
1,1,1,71,0.972991475
1,1,1,72,0.966190287
1,1,1,73,0.964452023
1,1,1,74,0.966225262
1,1,1,75,0.971622787
1,1,1,76,0.97048448
1,1,1,77,0.961883764
1,1,1,78,0.951277295
1,1,1,79,0.942524848
1,1,1,80,0.90896753
1,1,1,81,0.845327974
1,1,1,82,0.747352099
1,1,1,83,0.726548425
1,1,1,84,0.747299081
