weather_iteration,hydro_iteration,stage_id,timepoint,cap_factor
1,1,1,1,0.722235673
1,1,1,2,0.711359042
1,1,1,3,0.700855779
1,1,1,4,0.676274782
1,1,1,5,0.654778137
1,1,1,6,0.628399171
1,1,1,7,0.607067691
1,1,1,8,0.517201683
1,1,1,9,0.427933369
1,1,1,10,0.445306285
1,1,1,11,0.517485321
1,1,1,12,0.61189488
1,1,1,13,0.686737429
1,1,1,14,0.724312292
1,1,1,15,0.7039835
1,1,1,16,0.69223991
1,1,1,17,0.775600941
1,1,1,18,0.807310715
1,1,1,19,0.81238178
1,1,1,20,0.782788775
1,1,1,21,0.723367151
1,1,1,22,0.666329071
1,1,1,23,0.604948949
1,1,1,24,0.548524897
1,1,1,25,0.491256224
1,1,1,26,0.431778083
1,1,1,27,0.380955618
1,1,1,28,0.33537058
1,1,1,29,0.303167311
1,1,1,30,0.2712772
1,1,1,31,0.248148758
1,1,1,32,0.188211763
1,1,1,33,0.155776797
1,1,1,34,0.138307783
1,1,1,35,0.12586398
1,1,1,36,0.112518004
1,1,1,37,0.099348559
1,1,1,38,0.088993213
1,1,1,39,0.086793976
1,1,1,40,0.15705297
1,1,1,41,0.23465329
1,1,1,42,0.283158554
1,1,1,43,0.310258927
1,1,1,44,0.329838266
1,1,1,45,0.348187799
1,1,1,46,0.363036035
1,1,1,47,0.372328032
1,1,1,48,0.383300604
1,1,1,49,0.397012772
1,1,1,50,0.413322776
1,1,1,51,0.435931028
1,1,1,52,0.456925453
1,1,1,53,0.485789728
1,1,1,54,0.516110194
1,1,1,55,0.545603111
1,1,1,56,0.456864433
1,1,1,57,0.302251975
1,1,1,58,0.234786214
1,1,1,59,0.250802222
1,1,1,60,0.277509228
1,1,1,61,0.298473979
1,1,1,62,0.308653845
1,1,1,63,0.420801388
1,1,1,64,0.604339547
1,1,1,65,0.673540357
1,1,1,66,0.691565534
1,1,1,67,0.694221802
1,1,1,68,0.692736726
1,1,1,69,0.691991408
1,1,1,70,0.692740174
1,1,1,71,0.699727707
1,1,1,72,0.71671182
1,1,1,73,0.730184591
1,1,1,74,0.740571468
1,1,1,75,0.745696144
1,1,1,76,0.740051
1,1,1,77,0.739510575
1,1,1,78,0.745574174
1,1,1,79,0.750919863
1,1,1,80,0.646761597
1,1,1,81,0.462163873
1,1,1,82,0.377980137
1,1,1,83,0.362180399
1,1,1,84,0.355359523
1,1,1,85,0.35661107
1,1,1,86,0.368866808
1,1,1,87,0.436530928
1,1,1,88,0.608154322
1,1,1,89,0.704317673
1,1,1,90,0.759544374
1,1,1,91,0.784252547
1,1,1,92,0.808157628
1,1,1,93,0.806096676
1,1,1,94,0.790944315
1,1,1,95,0.77663208
1,1,1,96,0.767991024
1,1,1,97,0.770276046
1,1,1,98,0.769500984
1,1,1,99,0.74918956
1,1,1,100,0.7276224
1,1,1,101,0.700303318
1,1,1,102,0.662585273
1,1,1,103,0.625944909
1,1,1,104,0.588528384
1,1,1,105,0.55215952
1,1,1,106,0.490149339
1,1,1,107,0.421938225
1,1,1,108,0.379775079
1,1,1,109,0.364544489
1,1,1,110,0.365783232
1,1,1,111,0.369676142
1,1,1,112,0.414527206
1,1,1,113,0.494759077
1,1,1,114,0.557371025
1,1,1,115,0.599189542
1,1,1,116,0.618640683
1,1,1,117,0.630535545
1,1,1,118,0.635799029
1,1,1,119,0.645245222
1,1,1,120,0.656751426
1,1,1,121,0.673429563
1,1,1,122,0.689703138
1,1,1,123,0.707355728
1,1,1,124,0.714261936
1,1,1,125,0.722068841
1,1,1,126,0.725460042
1,1,1,127,0.73218353
1,1,1,128,0.712995314
1,1,1,129,0.654832049
1,1,1,130,0.645283855
1,1,1,131,0.629879007
1,1,1,132,0.614603668
1,1,1,133,0.582077181
1,1,1,134,0.538402939
1,1,1,135,0.468777901
1,1,1,136,0.455862734
1,1,1,137,0.480107404
1,1,1,138,0.470868396
1,1,1,139,0.439988859
1,1,1,140,0.394220087
1,1,1,141,0.335633554
1,1,1,142,0.267930564
1,1,1,143,0.205198632
1,1,1,144,0.153781017
1,1,1,145,0.116157947
1,1,1,146,0.099466936
1,1,1,147,0.092542995
1,1,1,148,0.098188818
1,1,1,149,0.114603852
1,1,1,150,0.133532371
1,1,1,151,0.17111664
1,1,1,152,0.184181975
1,1,1,153,0.149778857
1,1,1,154,0.154181878
1,1,1,155,0.19481973
1,1,1,156,0.239636029
1,1,1,157,0.267352955
1,1,1,158,0.314843714
1,1,1,159,0.404304572
1,1,1,160,0.49473669
1,1,1,161,0.504048879
1,1,1,162,0.475177925
1,1,1,163,0.464570204
