weather_iteration,hydro_iteration,stage_id,balancing_type_project,horizon,average_power_fraction,min_power_fraction,max_power_fraction
0,1,1,day,292,0.31729097168003334,0,1
0,1,1,day,293,0.008872169777840848,0,1
0,1,1,day,294,0.008872169777840848,0,1
0,1,1,day,295,0.19629675633472876,0,1
0,1,1,day,296,0.08121732084131811,0,1
0,1,1,day,297,0.008872169777840848,0,1
0,1,1,day,298,0.07437835663756577,0,1
0,1,1,day,299,0.31470325549482975,0,1
0,1,1,day,300,0.6187229398821762,0,1
0,1,1,day,301,0.41898821775853407,0,1
0,1,1,day,302,0.36316748290628537,0,1
0,1,1,day,303,0.373222608654505,0,1
0,1,1,day,304,0.29193135306503826,0,1
0,1,1,day,305,0.011322463768115942,0,1
0,1,1,day,306,0.09486482720178371,0,1
0,1,1,day,307,0.4233207915273133,0,1
0,1,1,day,308,0.4752647714604236,0,1
0,1,1,day,309,0.3076226309921962,0,1
0,1,1,day,310,0.230734392419175,0,1
0,1,1,day,311,0.20899526198439242,0,1
0,1,1,day,312,0.2975195094760312,0,1
0,1,1,day,313,0.3638865663322185,0,1
0,1,1,day,314,0.24097686733556298,0,1
0,1,1,day,315,0.061559364548494984,0,1
0,1,1,day,316,0.24453037904124858,0,1
0,1,1,day,317,0.2508361204013378,0,1
0,1,1,day,318,0.3338210702341137,0,1
0,1,1,day,319,0.0886984392419175,0,1
0,1,1,day,320,0.2202480490523969,0,1
0,1,1,day,321,0.1231535674470457,0,1
0,1,1,day,322,0.49400780379041254,0,1
0,1,1,day,323,0.16976727982162765,0,1
0,1,1,day,324,0.1635660535117057,0,1
0,1,1,day,325,0.1592809364548495,0,1
0,1,1,day,326,0.3555602006688963,0,1
0,1,1,day,327,0.2488851727982163,0,1
0,1,1,day,328,0.20275919732441472,0,1
0,1,1,day,329,0.23547240802675584,0,1
0,1,1,day,330,0.10646599777034559,0,1
0,1,1,day,331,0.008361204013377926,0,1
0,1,1,day,332,0.06901477146042363,0,1
0,1,1,day,333,0.11029821627647714,0,1
0,1,1,day,334,0.21070234113712374,0,1
0,1,1,day,335,0.11827619843924192,0,1
0,1,1,day,336,0.32152313266443705,0,1
0,1,1,day,337,0.10280797101449275,0,1
0,1,1,day,338,0.018220457079152732,0,1
0,1,1,day,339,0.04839046822742475,0,1
0,1,1,day,340,0.42077759197324416,0,1
0,1,1,day,341,0.24052396878483837,0,1
0,1,1,day,342,0.16328734671125975,0,1
0,1,1,day,343,0.08824554069119286,0,1
0,1,1,day,344,0.3573021181716834,0,1
0,1,1,day,345,0.5180811036789298,0,1
0,1,1,day,346,0.36883361204013376,0,1
0,1,1,day,347,0.45687012263099214,0,1
0,1,1,day,348,0.4076783723522854,0,1
0,1,1,day,349,0.5546265328874025,0,1
0,1,1,day,350,0.38834308807134893,0,1
0,1,1,day,351,0.16847826086956522,0,1
0,1,1,day,352,0.33653846153846156,0,1
0,1,1,day,353,0.2632385730211817,0,1
0,1,1,day,354,0.41401895206243033,0,1
0,1,1,day,355,0.7225125418060201,0,1
0,1,1,day,356,0.2823648272017837,0,1
0,1,1,day,357,0.31298773690078036,0,1
0,1,1,day,358,0.5032748049052397,0,1
0,1,1,day,359,0.14914297658862877,0,1
0,1,1,day,360,0.23655239687848384,0,1
0,1,1,day,361,0.17955685618729098,0,1
0,1,1,day,362,0.19108835005574135,0,1
0,1,1,day,363,0.4652661649944259,0,1
0,1,1,day,364,0.1705685618729097,0,1
0,1,1,day,365,0.2604863433667782,0,1
0,1,1,day,366,0.33113851727982163,0,1
