weather_iteration,hydro_iteration,stage_id,balancing_type_project,horizon,average_power_fraction,min_power_fraction,max_power_fraction
0,1,1,day,95,0.45102339181286555,0,1
0,1,1,day,96,0.5307602339181287,0,1
0,1,1,day,97,0.49818713450292396,0,1
0,1,1,day,98,0.5329678362573099,0,1
0,1,1,day,99,0.575921052631579,0,1
0,1,1,day,100,0.6745175438596491,0,1
0,1,1,day,101,0.5848684210526316,0,1
0,1,1,day,102,0.4507456140350877,0,1
0,1,1,day,103,0.5203070175438597,0,1
0,1,1,day,104,0.44516081871345026,0,1
0,1,1,day,105,0.4435087719298246,0,1
0,1,1,day,106,0.5310672514619883,0,1
0,1,1,day,107,0.4414327485380117,0,1
0,1,1,day,108,0.4314181286549708,0,1
0,1,1,day,109,0.5702923976608187,0,1
0,1,1,day,110,0.4774415204678362,0,1
0,1,1,day,111,0.428859649122807,0,1
0,1,1,day,112,0.48369883040935674,0,1
0,1,1,day,113,0.5698245614035088,0,1
0,1,1,day,114,0.4737426900584796,0,1
0,1,1,day,115,0.5767836257309942,0,1
0,1,1,day,116,0.47011695906432743,0,1
0,1,1,day,117,0.570687134502924,0,1
0,1,1,day,118,0.4955701754385965,0,1
0,1,1,day,119,0.42884502923976603,0,1
0,1,1,day,120,0.5531286549707602,0,1
0,1,1,day,121,0.5753181666642505,0,1
0,1,1,day,122,0.5502537844197382,0,1
0,1,1,day,123,0.5340676291389447,0,1
0,1,1,day,124,0.5309421308711049,0,1
0,1,1,day,125,0.547837940347978,0,1
0,1,1,day,126,0.485992332110916,0,1
0,1,1,day,127,0.4672695405547742,0,1
0,1,1,day,128,0.5277411374760225,0,1
0,1,1,day,129,0.3981613010769831,0,1
0,1,1,day,130,0.49813194857151116,0,1
0,1,1,day,131,0.4773556895543732,0,1
0,1,1,day,132,0.5211126653041304,0,1
0,1,1,day,133,0.4982527407750991,0,1
0,1,1,day,134,0.48887624597157975,0,1
0,1,1,day,135,0.5258839573458568,0,1
0,1,1,day,136,0.4430960008117234,0,1
0,1,1,day,137,0.5038393801910447,0,1
0,1,1,day,138,0.4558093802393616,0,1
0,1,1,day,139,0.49482526199828936,0,1
0,1,1,day,140,0.5212183584822698,0,1
0,1,1,day,141,0.5554931462503682,0,1
0,1,1,day,142,0.4606712664337791,0,1
0,1,1,day,143,0.5615478554552172,0,1
0,1,1,day,144,0.5714226180985372,0,1
0,1,1,day,145,0.517126522585726,0,1
0,1,1,day,146,0.5375706030429969,0,1
0,1,1,day,147,0.5896320427894299,0,1
0,1,1,day,148,0.70459602255432,0,1
0,1,1,day,149,0.8436731459604667,0,1
0,1,1,day,150,0.8027849850459249,0,1
0,1,1,day,151,0.6795920364116015,0,1
0,1,1,day,152,0.6147266230848393,0,1
0,1,1,day,153,0.5583317630346865,0,1
0,1,1,day,154,0.47832202718307726,0,1
0,1,1,day,155,0.617701131098194,0,1
0,1,1,day,156,0.6289197070064307,0,1
0,1,1,day,157,0.6995076509781749,0,1
0,1,1,day,158,0.5394428821986111,0,1
0,1,1,day,159,0.4002902636652218,0,1
0,1,1,day,160,0.4276496977779064,0,1
0,1,1,day,161,0.5563084936245872,0,1
0,1,1,day,162,0.4919866452139711,0,1
0,1,1,day,163,0.428812322737441,0,1
0,1,1,day,164,0.4357880724946487,0,1
0,1,1,day,165,0.4562472519773682,0,1
0,1,1,day,166,0.486113124314504,0,1
0,1,1,day,167,0.46883983920141836,0,1
0,1,1,day,168,0.46873414602327884,0,1
0,1,1,day,169,0.5372082264322329,0,1
0,1,1,day,170,0.4993096725564943,0,1
0,1,1,day,171,0.5196329608101772,0,1
0,1,1,day,172,0.5196027627592802,0,1
0,1,1,day,173,0.5100903767267243,0,1
0,1,1,day,174,0.5003213072615439,0,1
0,1,1,day,175,0.5027522503587526,0,1
0,1,1,day,176,0.5735515806867759,0,1
0,1,1,day,177,0.7026180502205662,0,1
0,1,1,day,178,0.769250049524803,0,1
0,1,1,day,179,0.35609541617745805,0,1
0,1,1,day,180,0.5921233819884326,0,1
0,1,1,day,181,0.6826722376030958,0,1
0,1,1,day,182,0.7847416496349655,0,1
0,1,1,day,183,0.7709562394004837,0,1
0,1,1,day,184,0.6715593548729988,0,1
0,1,1,day,185,0.4932700623770937,0,1
0,1,1,day,186,0.5470074939483104,0,1
0,1,1,day,187,0.6308674812892874,0,1
0,1,1,day,188,0.6517192354336678,0,1
0,1,1,day,189,0.6183201911415827,0,1
0,1,1,day,190,0.6074941898950071,0,1
0,1,1,day,191,0.6342949600660972,0,1
0,1,1,day,192,0.7620327153604194,0,1
0,1,1,day,193,0.699719037334454,0,1
0,1,1,day,194,0.5751067803079716,0,1
0,1,1,day,195,0.4958519957287874,0,1
0,1,1,day,196,0.6552071103122716,0,1
0,1,1,day,197,0.685661844641899,0,1
0,1,1,day,198,0.6457249223306128,0,1
0,1,1,day,199,0.5549042842578766,0,1
0,1,1,day,200,0.45053982035783463,0,1
0,1,1,day,201,0.6150286035938093,0,1
0,1,1,day,202,0.44285441640454737,0,1
0,1,1,day,203,0.5856911971473711,0,1
0,1,1,day,204,0.5703052902153481,0,1
0,1,1,day,205,0.7173848971092007,0,1
0,1,1,day,206,0.6182597950397887,0,1
0,1,1,day,207,0.5188931085632007,0,1
0,1,1,day,208,0.48717005609589914,0,1
0,1,1,day,209,0.5003817033633379,0,1
0,1,1,day,210,0.5850419390530854,0,1
0,1,1,day,211,0.6522175032734684,0,1
0,1,1,day,212,0.7029502287804332,0,1
0,1,1,day,213,0.7465411152502569,0,1
0,1,1,day,214,0.6089587953635117,0,1
0,1,1,day,215,0.5037336870129052,0,1
0,1,1,day,216,0.46743562983470777,0,1
0,1,1,day,217,0.5218676165765554,0,1
0,1,1,day,218,0.5586035454927595,0,1
0,1,1,day,219,0.6126882546492917,0,1
0,1,1,day,220,0.600956311875806,0,1
0,1,1,day,221,0.4981923446733052,0,1
0,1,1,day,222,0.5685689022887704,0,1
0,1,1,day,223,0.5467810085665828,0,1
0,1,1,day,224,0.6792900559026315,0,1
0,1,1,day,225,0.5857364942237165,0,1
0,1,1,day,226,0.7774035232669938,0,1
0,1,1,day,227,0.7441554692293937,0,1
0,1,1,day,228,0.6087172109563358,0,1
0,1,1,day,229,0.48810619567370617,0,1
0,1,1,day,230,0.45508462701783353,0,1
0,1,1,day,231,0.39630412094681744,0,1
0,1,1,day,232,0.33802188271560185,0,1
0,1,1,day,233,0.3902645107674168,0,1
0,1,1,day,234,0.3288869723192585,0,1
0,1,1,day,235,0.15000881783086184,0,1
0,1,1,day,236,0.2791205844409977,0,1
0,1,1,day,237,0.1818828605526484,0,1
0,1,1,day,238,0.1422328197248836,0,1
0,1,1,day,239,0.6301880251441049,0,1
0,1,1,day,240,0.4923339227992866,0,1
0,1,1,day,241,0.3672837940347976,0,1
0,1,1,day,242,0.3326768277068323,0,1
0,1,1,day,243,0.4767064314600876,0,1
0,1,1,day,244,0.6312449569254999,0,1
0,1,1,day,245,0.5565349790063148,0,1
0,1,1,day,246,0.49470446979470134,0,1
0,1,1,day,247,0.6473405180536025,0,1
0,1,1,day,248,0.6743526745809716,0,1
0,1,1,day,249,0.7771921369107149,0,1
0,1,1,day,250,0.5313347055327658,0,1
0,1,1,day,251,0.6191657365666987,0,1
0,1,1,day,252,0.5091995342252628,0,1
0,1,1,day,253,0.4874720366048691,0,1
0,1,1,day,254,0.7182757396106623,0,1
0,1,1,day,255,0.5038242811655962,0,1
0,1,1,day,256,0.5087314644363592,0,1
0,1,1,day,257,0.5720265791164773,0,1
0,1,1,day,258,0.5586639415945535,0,1
0,1,1,day,259,0.5399260510129631,0,1
0,1,1,day,260,0.5904322911382005,0,1
0,1,1,day,261,0.5372082264322329,0,1
0,1,1,day,262,0.6574115680277529,0,1
0,1,1,day,263,0.5859780786308926,0,1
0,1,1,day,264,0.6047310682379314,0,1
0,1,1,day,265,0.6971673020336572,0,1
0,1,1,day,266,0.6980279464842218,0,1
0,1,1,day,267,0.6695360854628996,0,1
0,1,1,day,268,0.7071628568805651,0,1
