weather_iteration,hydro_iteration,stage_id,balancing_type_project,horizon,average_power_fraction,min_power_fraction,max_power_fraction
0,1,1,day,1,0.07042253521126761,0,1
0,1,1,day,2,0.07042253521126761,0,1
0,1,1,day,3,0.07042253521126761,0,1
0,1,1,day,4,0.07042253521126761,0,1
0,1,1,day,5,0.07042253521126761,0,1
0,1,1,day,6,0.07042253521126761,0,1
0,1,1,day,7,0.07042253521126761,0,1
0,1,1,day,8,0.07042253521126761,0,1
0,1,1,day,9,0.09976525821596244,0,1
0,1,1,day,10,0.07042253521126761,0,1
0,1,1,day,11,0.07042253521126761,0,1
0,1,1,day,12,0.07042253521126761,0,1
0,1,1,day,13,0.07042253521126761,0,1
0,1,1,day,14,0.07042253521126761,0,1
0,1,1,day,15,0.07042253521126761,0,1
0,1,1,day,16,0.07042253521126761,0,1
0,1,1,day,17,0.07042253521126761,0,1
0,1,1,day,18,0.07042253521126761,0,1
0,1,1,day,19,0.07042253521126761,0,1
0,1,1,day,20,0.07042253521126761,0,1
0,1,1,day,21,0.07042253521126761,0,1
0,1,1,day,22,0.07042253521126761,0,1
0,1,1,day,23,0.07042253521126761,0,1
0,1,1,day,24,0.07042253521126761,0,1
0,1,1,day,25,0.07042253521126761,0,1
0,1,1,day,26,0.07042253521126761,0,1
0,1,1,day,27,0.07042253521126761,0,1
0,1,1,day,28,0.07042253521126761,0,1
0,1,1,day,29,0.07042253521126761,0,1
0,1,1,day,30,0.07042253521126761,0,1
0,1,1,day,31,0.07042253521126761,0,1
0,1,1,day,32,0.07042253521126761,0,1
0,1,1,day,33,0.07042253521126761,0,1
0,1,1,day,34,0.07042253521126761,0,1
0,1,1,day,35,0.07042253521126761,0,1
0,1,1,day,36,0.07042253521126761,0,1
0,1,1,day,37,0.07042253521126761,0,1
0,1,1,day,38,0.1572769953051643,0,1
0,1,1,day,39,0.3227699530516432,0,1
0,1,1,day,40,0.3673708920187793,0,1
0,1,1,day,41,0.1772300469483568,0,1
0,1,1,day,42,0.08744131455399061,0,1
0,1,1,day,43,0.16930751173708922,0,1
0,1,1,day,44,0.8374413145539906,0,1
0,1,1,day,45,0.6449530516431925,0,1
0,1,1,day,46,1.0,0,1
0,1,1,day,47,1.0,0,1
0,1,1,day,48,1.0,0,1
0,1,1,day,49,1.0,0,1
0,1,1,day,50,1.0,0,1
0,1,1,day,51,0.2960680751173709,0,1
0,1,1,day,52,0.07042253521126761,0,1
0,1,1,day,53,0.07042253521126761,0,1
0,1,1,day,54,0.11883802816901408,0,1
0,1,1,day,55,0.07042253521126761,0,1
0,1,1,day,56,0.07042253521126761,0,1
0,1,1,day,57,0.07042253521126761,0,1
0,1,1,day,58,0.07042253521126761,0,1
0,1,1,day,59,0.07042253521126761,0,1
0,1,1,day,60,0.07042253521126761,0,1
0,1,1,day,61,0.07042253521126761,0,1
0,1,1,day,62,0.09154929577464789,0,1
0,1,1,day,63,0.07042253521126761,0,1
0,1,1,day,64,0.07042253521126761,0,1
0,1,1,day,65,0.07042253521126761,0,1
0,1,1,day,66,0.07042253521126761,0,1
0,1,1,day,67,0.07042253521126761,0,1
0,1,1,day,68,0.07042253521126761,0,1
0,1,1,day,69,0.07042253521126761,0,1
0,1,1,day,70,0.07042253521126761,0,1
0,1,1,day,71,0.07042253521126761,0,1
0,1,1,day,72,0.07042253521126761,0,1
0,1,1,day,73,0.07042253521126761,0,1
0,1,1,day,74,0.07042253521126761,0,1
0,1,1,day,75,0.07042253521126761,0,1
0,1,1,day,76,0.07042253521126761,0,1
0,1,1,day,77,0.07042253521126761,0,1
0,1,1,day,78,0.07042253521126761,0,1
0,1,1,day,79,0.07042253521126761,0,1
0,1,1,day,80,0.07042253521126761,0,1
0,1,1,day,81,0.07042253521126761,0,1
0,1,1,day,82,0.07042253521126761,0,1
0,1,1,day,83,0.07042253521126761,0,1
0,1,1,day,84,0.07042253521126761,0,1
0,1,1,day,85,0.07042253521126761,0,1
0,1,1,day,86,0.07042253521126761,0,1
0,1,1,day,87,0.07042253521126761,0,1
0,1,1,day,88,0.07042253521126761,0,1
0,1,1,day,89,0.07042253521126761,0,1
0,1,1,day,90,0.10944835680751173,0,1
0,1,1,day,91,0.07042253521126761,0,1
0,1,1,day,92,0.07042253521126761,0,1
0,1,1,day,93,0.07042253521126761,0,1
0,1,1,day,94,0.07042253521126761,0,1
0,1,1,day,95,0.07042253521126761,0,1
0,1,1,day,96,0.07042253521126761,0,1
0,1,1,day,97,0.07042253521126761,0,1
0,1,1,day,98,0.07042253521126761,0,1
0,1,1,day,99,0.07042253521126761,0,1
0,1,1,day,100,0.07042253521126761,0,1
0,1,1,day,101,0.07042253521126761,0,1
0,1,1,day,102,0.07042253521126761,0,1
0,1,1,day,103,0.07042253521126761,0,1
0,1,1,day,104,0.07042253521126761,0,1
0,1,1,day,105,0.07042253521126761,0,1
0,1,1,day,106,0.07042253521126761,0,1
0,1,1,day,107,0.07042253521126761,0,1
0,1,1,day,108,0.07042253521126761,0,1
0,1,1,day,109,0.07042253521126761,0,1
0,1,1,day,110,0.07042253521126761,0,1
0,1,1,day,111,0.2039319248826291,0,1
0,1,1,day,112,0.07042253521126761,0,1
0,1,1,day,113,0.07042253521126761,0,1
0,1,1,day,114,0.07042253521126761,0,1
0,1,1,day,115,0.07042253521126761,0,1
0,1,1,day,116,0.34330985915492956,0,1
0,1,1,day,117,0.6628521126760564,0,1
0,1,1,day,118,0.3571009389671362,0,1
0,1,1,day,119,0.1795774647887324,0,1
0,1,1,day,120,0.24677230046948356,0,1
0,1,1,day,121,0.07042253521126761,0,1
0,1,1,day,122,0.07042253521126761,0,1
0,1,1,day,123,0.07042253521126761,0,1
0,1,1,day,124,0.07042253521126761,0,1
0,1,1,day,125,0.07042253521126761,0,1
0,1,1,day,126,0.07042253521126761,0,1
0,1,1,day,127,0.07042253521126761,0,1
0,1,1,day,128,0.07042253521126761,0,1
0,1,1,day,129,0.07042253521126761,0,1
0,1,1,day,130,0.07042253521126761,0,1
0,1,1,day,131,0.07042253521126761,0,1
0,1,1,day,132,0.07042253521126761,0,1
0,1,1,day,133,0.07042253521126761,0,1
0,1,1,day,134,0.11502347417840375,0,1
0,1,1,day,135,0.09741784037558686,0,1
0,1,1,day,136,0.07042253521126761,0,1
0,1,1,day,137,0.07042253521126761,0,1
0,1,1,day,138,0.07042253521126761,0,1
0,1,1,day,139,0.07042253521126761,0,1
0,1,1,day,140,0.07042253521126761,0,1
0,1,1,day,141,0.07042253521126761,0,1
0,1,1,day,142,0.07042253521126761,0,1
0,1,1,day,143,0.07042253521126761,0,1
0,1,1,day,144,0.07042253521126761,0,1
0,1,1,day,145,0.07042253521126761,0,1
0,1,1,day,146,0.07042253521126761,0,1
0,1,1,day,147,0.07042253521126761,0,1
0,1,1,day,148,0.07042253521126761,0,1
0,1,1,day,149,0.07042253521126761,0,1
0,1,1,day,150,0.07042253521126761,0,1
0,1,1,day,151,0.10446009389671362,0,1
0,1,1,day,152,0.07042253521126761,0,1
0,1,1,day,153,0.07042253521126761,0,1
0,1,1,day,154,0.07042253521126761,0,1
0,1,1,day,155,0.07042253521126761,0,1
0,1,1,day,156,0.16930751173708922,0,1
0,1,1,day,157,0.07042253521126761,0,1
0,1,1,day,158,0.07042253521126761,0,1
0,1,1,day,159,0.07042253521126761,0,1
0,1,1,day,160,0.08450704225352113,0,1
0,1,1,day,161,0.07042253521126761,0,1
0,1,1,day,162,0.07042253521126761,0,1
0,1,1,day,163,0.11150234741784038,0,1
0,1,1,day,164,0.07159624413145539,0,1
0,1,1,day,165,0.07042253521126761,0,1
0,1,1,day,166,0.07042253521126761,0,1
0,1,1,day,167,0.07042253521126761,0,1
0,1,1,day,168,0.07042253521126761,0,1
0,1,1,day,169,0.07042253521126761,0,1
0,1,1,day,170,0.08597417840375587,0,1
0,1,1,day,171,0.07042253521126761,0,1
0,1,1,day,172,0.07306338028169014,0,1
0,1,1,day,173,0.07042253521126761,0,1
0,1,1,day,174,0.07042253521126761,0,1
0,1,1,day,175,0.07042253521126761,0,1
0,1,1,day,176,0.07042253521126761,0,1
0,1,1,day,177,0.07042253521126761,0,1
0,1,1,day,178,0.07042253521126761,0,1
0,1,1,day,179,0.07042253521126761,0,1
0,1,1,day,180,0.07042253521126761,0,1
0,1,1,day,181,0.07042253521126761,0,1
0,1,1,day,182,0.07042253521126761,0,1
0,1,1,day,183,0.07042253521126761,0,1
0,1,1,day,184,0.07042253521126761,0,1
0,1,1,day,185,0.07042253521126761,0,1
0,1,1,day,186,0.07042253521126761,0,1
0,1,1,day,187,0.1742957746478873,0,1
0,1,1,day,188,0.22241784037558684,0,1
0,1,1,day,189,0.07042253521126761,0,1
0,1,1,day,190,0.07042253521126761,0,1
0,1,1,day,191,0.07042253521126761,0,1
0,1,1,day,192,0.07042253521126761,0,1
0,1,1,day,193,0.07071596244131455,0,1
0,1,1,day,194,0.17253521126760563,0,1
0,1,1,day,195,0.07042253521126761,0,1
0,1,1,day,196,0.07042253521126761,0,1
0,1,1,day,197,0.136443661971831,0,1
0,1,1,day,198,0.07042253521126761,0,1
0,1,1,day,199,0.07042253521126761,0,1
0,1,1,day,200,0.3515258215962441,0,1
0,1,1,day,201,0.07042253521126761,0,1
0,1,1,day,202,0.07042253521126761,0,1
0,1,1,day,203,0.07482394366197183,0,1
0,1,1,day,204,0.07042253521126761,0,1
0,1,1,day,205,0.22769953051643194,0,1
0,1,1,day,206,0.07071596244131455,0,1
0,1,1,day,207,0.07042253521126761,0,1
0,1,1,day,208,0.07042253521126761,0,1
0,1,1,day,209,0.07042253521126761,0,1
0,1,1,day,210,0.2130281690140845,0,1
0,1,1,day,211,0.12089201877934273,0,1
