weather_iteration,hydro_iteration,stage_id,balancing_type_project,horizon,average_power_fraction,min_power_fraction,max_power_fraction
0,1,1,day,249,0.42482972756410253,0,1
0,1,1,day,250,0.4700520833333333,0,1
0,1,1,day,251,0.2848056891025641,0,1
0,1,1,day,252,0.43038862179487175,0,1
0,1,1,day,253,0.5524839743589743,0,1
0,1,1,day,254,0.9366486378205128,0,1
0,1,1,day,255,1.0,0,1
0,1,1,day,256,0.8846153846153846,0,1
0,1,1,day,257,0.7273137019230769,0,1
0,1,1,day,258,0.977363782051282,0,1
0,1,1,day,259,0.7890124198717949,0,1
0,1,1,day,260,0.6733774038461539,0,1
0,1,1,day,261,0.889823717948718,0,1
0,1,1,day,262,0.9417568108974359,0,1
0,1,1,day,263,0.6273036858974359,0,1
0,1,1,day,264,0.8221153846153846,0,1
0,1,1,day,265,0.7751402243589743,0,1
0,1,1,day,266,0.6728265224358974,0,1
0,1,1,day,267,0.5964042467948718,0,1
0,1,1,day,268,0.8864182692307693,0,1
0,1,1,day,269,0.9567808493589743,0,1
0,1,1,day,270,0.9617888621794872,0,1
0,1,1,day,271,0.7392828525641026,0,1
0,1,1,day,272,0.740234375,0,1
0,1,1,day,273,0.90234375,0,1
0,1,1,day,274,0.6923076923076923,0,1
0,1,1,day,275,0.8044370993589743,0,1
0,1,1,day,276,0.7524539262820512,0,1
0,1,1,day,277,0.6363181089743589,0,1
0,1,1,day,278,0.4070012019230769,0,1
0,1,1,day,279,0.4769130608974359,0,1
0,1,1,day,280,0.6044170673076923,0,1
0,1,1,day,281,0.5884915865384616,0,1
0,1,1,day,282,0.3554186698717948,0,1
0,1,1,day,283,0.4770633012820513,0,1
0,1,1,day,284,0.6101262019230769,0,1
0,1,1,day,285,0.40059094551282054,0,1
0,1,1,day,286,0.2848056891025641,0,1
0,1,1,day,287,0.2588641826923077,0,1
0,1,1,day,288,0.281650641025641,0,1
0,1,1,day,289,0.28450520833333337,0,1
0,1,1,day,290,0.19095552884615385,0,1
0,1,1,day,291,0.2219551282051282,0,1
0,1,1,day,292,0.2448417467948718,0,1
0,1,1,day,293,0.22225560897435898,0,1
0,1,1,day,294,0.25726161858974356,0,1
0,1,1,day,295,0.3365885416666667,0,1
0,1,1,day,296,0.6483373397435896,0,1
0,1,1,day,297,0.6746794871794872,0,1
0,1,1,day,298,0.34390024038461536,0,1
0,1,1,day,299,0.1486378205128205,0,1
0,1,1,day,300,0.2902644230769231,0,1
0,1,1,day,301,0.29627403846153844,0,1
0,1,1,day,302,0.35141225961538464,0,1
0,1,1,day,303,0.28079927884615385,0,1
0,1,1,day,304,0.3749499198717948,0,1
0,1,1,day,305,0.24021652761223677,0,1
0,1,1,day,306,0.2260627731426301,0,1
0,1,1,day,307,0.18822010329757646,0,1
0,1,1,day,308,0.16765991259435836,0,1
0,1,1,day,309,0.011918951132300357,0,1
0,1,1,day,310,0.0899880810488677,0,1
0,1,1,day,311,0.11556416368692887,0,1
0,1,1,day,312,0.011918951132300357,0,1
0,1,1,day,313,0.03506158124751688,0,1
0,1,1,day,314,0.011918951132300357,0,1
0,1,1,day,315,0.03178386968613429,0,1
0,1,1,day,316,0.011918951132300357,0,1
0,1,1,day,317,0.011918951132300357,0,1
0,1,1,day,318,0.011918951132300357,0,1
0,1,1,day,319,0.011918951132300357,0,1
0,1,1,day,320,0.011918951132300357,0,1
0,1,1,day,321,0.011918951132300357,0,1
0,1,1,day,322,0.011918951132300357,0,1
0,1,1,day,323,0.17947953913388956,0,1
0,1,1,day,324,0.011918951132300357,0,1
0,1,1,day,325,0.011918951132300357,0,1
0,1,1,day,326,0.30790623758442587,0,1
0,1,1,day,327,0.25466825586015096,0,1
0,1,1,day,328,0.07141438220103297,0,1
0,1,1,day,329,0.011918951132300357,0,1
0,1,1,day,330,0.011918951132300357,0,1
0,1,1,day,331,0.011918951132300357,0,1
0,1,1,day,332,0.011918951132300357,0,1
0,1,1,day,333,0.011918951132300357,0,1
0,1,1,day,334,0.011918951132300357,0,1
0,1,1,day,335,0.011918951132300357,0,1
0,1,1,day,336,0.011918951132300357,0,1
0,1,1,day,337,0.3340286054827175,0,1
0,1,1,day,338,0.011918951132300357,0,1
0,1,1,day,339,0.011918951132300357,0,1
0,1,1,day,340,0.01400476758045292,0,1
0,1,1,day,341,0.6075685339690108,0,1
0,1,1,day,342,0.23485299960270162,0,1
0,1,1,day,343,0.34694080254270954,0,1
0,1,1,day,344,0.011918951132300357,0,1
0,1,1,day,345,0.3151072705601907,0,1
0,1,1,day,346,0.41150178784266983,0,1
0,1,1,day,347,0.4108065156932857,0,1
0,1,1,day,348,0.46871275327771156,0,1
0,1,1,day,349,0.32871473976956694,0,1
0,1,1,day,350,0.1512216924910608,0,1
0,1,1,day,351,0.6814163686928884,0,1
0,1,1,day,352,0.6692491060786651,0,1
0,1,1,day,353,0.4122467222884386,0,1
0,1,1,day,354,0.6037941994437822,0,1
0,1,1,day,355,0.9652363925307906,0,1
0,1,1,day,356,0.7651470003972984,0,1
0,1,1,day,357,0.7583432657926102,0,1
0,1,1,day,358,0.43936233611442194,0,1
0,1,1,day,359,0.050754866905045694,0,1
0,1,1,day,360,0.023639253079062374,0,1
0,1,1,day,361,0.2712554628526023,0,1
0,1,1,day,362,0.011918951132300357,0,1
0,1,1,day,363,0.046185935637663884,0,1
0,1,1,day,364,0.045887961859356376,0,1
0,1,1,day,365,0.1760031783869686,0,1
0,1,1,day,366,0.8869189511323003,0,1
