weather_iteration,hydro_iteration,stage_id,balancing_type_project,horizon,average_power_fraction,min_power_fraction,max_power_fraction
0,1,1,day,1,0.0028563267637817767,0,1
0,1,1,day,2,0.8585404170237075,0,1
0,1,1,day,3,0.8832238408073884,0,1
0,1,1,day,4,0.9625464153099115,0,1
0,1,1,day,5,0.9778158621346282,0,1
0,1,1,day,6,0.9574526325811672,0,1
0,1,1,day,7,0.9584047415024278,0,1
0,1,1,day,8,0.9423141007331238,0,1
0,1,1,day,9,0.9261044463486623,0,1
0,1,1,day,10,0.9152742073693231,0,1
0,1,1,day,11,0.9192373607540703,0,1
0,1,1,day,12,0.9316742835380367,0,1
0,1,1,day,13,0.8467699704846234,0,1
0,1,1,day,14,0.9582381224412072,0,1
0,1,1,day,15,0.9093116252499286,0,1
0,1,1,day,16,0.9092640198038656,0,1
0,1,1,day,17,0.8439374464438731,0,1
0,1,1,day,18,0.9136199181186329,0,1
0,1,1,day,19,0.9146791392935352,0,1
0,1,1,day,20,0.9109421117775874,0,1
0,1,1,day,21,0.8784870989241169,0,1
0,1,1,day,22,0.8855446063029611,0,1
0,1,1,day,23,0.8947205560316099,0,1
0,1,1,day,24,0.8770946396267734,0,1
0,1,1,day,25,0.9061696658097687,0,1
0,1,1,day,26,0.8334285442254594,0,1
0,1,1,day,27,0.8932328858421403,0,1
0,1,1,day,28,0.8927806341045416,0,1
0,1,1,day,29,0.8164572027039892,0,1
0,1,1,day,30,0.8533276206798057,0,1
0,1,1,day,31,0.8520779777206512,0,1
0,1,1,day,32,0.8014257831095877,0,1
0,1,1,day,33,0.8953870322764924,0,1
0,1,1,day,34,0.8944349233552318,0,1
0,1,1,day,35,0.8886270589355423,0,1
0,1,1,day,36,0.8022231743311435,0,1
0,1,1,day,37,0.853803675140436,0,1
0,1,1,day,38,0.8669070741692849,0,1
0,1,1,day,39,0.8950061887079882,0,1
0,1,1,day,40,0.9070622679234505,0,1
0,1,1,day,41,0.8801294868132915,0,1
0,1,1,day,42,0.8892935351804246,0,1
0,1,1,day,43,0.7945825002380272,0,1
0,1,1,day,44,0.856505284204513,0,1
0,1,1,day,45,0.8766542892506902,0,1
0,1,1,day,46,0.8844377796819956,0,1
0,1,1,day,47,0.8834023612301247,0,1
