weather_iteration,hydro_iteration,stage_id,balancing_type_project,horizon,average_power_fraction,min_power_fraction,max_power_fraction
0,1,1,day,1,0.005455537370430988,0,1
0,1,1,day,2,0.575536461174759,0,1
0,1,1,day,3,0.5402573195126387,0,1
0,1,1,day,4,0.4580150936533915,0,1
0,1,1,day,5,0.47649572649572647,0,1
0,1,1,day,6,0.3998454264411711,0,1
0,1,1,day,7,0.5636252045826514,0,1
0,1,1,day,8,0.6335470085470086,0,1
0,1,1,day,9,0.6245908346972177,0,1
0,1,1,day,10,0.5740134569921804,0,1
0,1,1,day,11,0.25597835970176397,0,1
0,1,1,day,12,0.5094789961811238,0,1
0,1,1,day,13,0.5849472631387524,0,1
0,1,1,day,14,0.4714266230223677,0,1
0,1,1,day,15,0.48090561920349156,0,1
0,1,1,day,16,0.6835788325150027,0,1
0,1,1,day,17,0.7064238952536824,0,1
0,1,1,day,18,0.47542735042735046,0,1
0,1,1,day,19,0.27798236042916896,0,1
0,1,1,day,20,0.27955082742316784,0,1
0,1,1,day,21,0.3857974177123113,0,1
0,1,1,day,22,0.45740134569921803,0,1
0,1,1,day,23,0.6800554646299327,0,1
0,1,1,day,24,0.4909529005273686,0,1
0,1,1,day,25,0.14436715766503,0,1
0,1,1,day,26,0.005455537370430988,0,1
0,1,1,day,27,0.005455537370430988,0,1
0,1,1,day,28,0.04391707583196945,0,1
0,1,1,day,29,0.30962447717766867,0,1
0,1,1,day,30,0.42462265866521187,0,1
0,1,1,day,31,0.43132842334969995,0,1
0,1,1,day,32,0.24511274777232225,0,1
0,1,1,day,33,0.24020276413893435,0,1
0,1,1,day,34,0.005455537370430988,0,1
0,1,1,day,35,0.005455537370430988,0,1
0,1,1,day,36,0.11081560283687943,0,1
0,1,1,day,37,0.005455537370430988,0,1
0,1,1,day,38,0.09667666848517913,0,1
0,1,1,day,39,0.03182396799418076,0,1
0,1,1,day,40,0.005455537370430988,0,1
0,1,1,day,41,0.005455537370430988,0,1
0,1,1,day,42,0.005455537370430988,0,1
0,1,1,day,43,0.005455537370430988,0,1
0,1,1,day,44,0.005455537370430988,0,1
0,1,1,day,45,0.005455537370430988,0,1
0,1,1,day,46,0.14782233133296963,0,1
0,1,1,day,47,0.3198763411529369,0,1
0,1,1,day,48,0.43651118385160936,0,1
0,1,1,day,49,0.4072331332969631,0,1
0,1,1,day,50,0.26297963266048374,0,1
0,1,1,day,51,0.005455537370430988,0,1
0,1,1,day,52,0.005455537370430988,0,1
0,1,1,day,53,0.03732496817603201,0,1
0,1,1,day,54,0.2891662120385524,0,1
0,1,1,day,55,0.2389752682305874,0,1
0,1,1,day,56,0.4059374431714857,0,1
0,1,1,day,57,0.31292053100563744,0,1
0,1,1,day,58,0.356860338243317,0,1
0,1,1,day,59,0.2657983269685397,0,1
0,1,1,day,60,0.2751409347154028,0,1
0,1,1,day,61,0.14618567012184033,0,1
0,1,1,day,62,0.44526277505000905,0,1
0,1,1,day,63,0.5783324240771048,0,1
0,1,1,day,64,0.51232042189489,0,1
0,1,1,day,65,0.25822876886706675,0,1
0,1,1,day,66,0.005455537370430988,0,1
0,1,1,day,67,0.46560738316057465,0,1
0,1,1,day,68,0.04380341880341881,0,1
0,1,1,day,69,0.32405891980360063,0,1
0,1,1,day,70,0.511274777232224,0,1
0,1,1,day,71,0.6748045099108929,0,1
0,1,1,day,72,0.8011456628477905,0,1
0,1,1,day,73,0.014343517003091472,0,1
0,1,1,day,74,0.48565648299690856,0,1
0,1,1,day,75,0.8137615930169122,0,1
0,1,1,day,76,0.7438852518639754,0,1
0,1,1,day,77,0.5396890343698855,0,1
0,1,1,day,78,0.7101973086015639,0,1
0,1,1,day,79,0.12963720676486634,0,1
0,1,1,day,80,0.20180941989452628,0,1
0,1,1,day,81,0.7621840334606291,0,1
0,1,1,day,82,0.7418166939443536,0,1
0,1,1,day,83,0.6989225313693399,0,1
0,1,1,day,84,0.7160847426804873,0,1
0,1,1,day,85,0.3442671394799054,0,1
0,1,1,day,86,0.323240589198036,0,1
0,1,1,day,87,0.31278414257137666,0,1
0,1,1,day,88,0.2789370794689944,0,1
0,1,1,day,89,0.34613111474813607,0,1
0,1,1,day,90,0.20374158937988723,0,1
0,1,1,day,91,0.2966448445171849,0,1
0,1,1,day,92,0.44003455173667944,0,1
0,1,1,day,93,0.5265275504637207,0,1
0,1,1,day,94,0.2643662484088016,0,1
0,1,1,day,95,0.4672213129659938,0,1
0,1,1,day,96,0.5399845426441171,0,1
0,1,1,day,97,0.5677395890161848,0,1
0,1,1,day,98,0.5207992362247681,0,1
0,1,1,day,99,0.4706082924168031,0,1
0,1,1,day,100,0.4479223495180942,0,1
0,1,1,day,101,0.458628841607565,0,1
0,1,1,day,102,0.31303418803418803,0,1
0,1,1,day,103,0.28748408801600295,0,1
0,1,1,day,104,0.3136479359883615,0,1
0,1,1,day,105,0.424122567739589,0,1
0,1,1,day,106,0.39050281869430803,0,1
0,1,1,day,107,0.3185806510274596,0,1
0,1,1,day,108,0.34256228405164574,0,1
0,1,1,day,109,0.36670303691580286,0,1
0,1,1,day,110,0.4529232587743226,0,1
0,1,1,day,111,0.6106564829969084,0,1
0,1,1,day,112,0.4941352973267867,0,1
0,1,1,day,113,0.49081651209310784,0,1
0,1,1,day,114,0.33624295326422987,0,1
0,1,1,day,115,0.31585288234224407,0,1
0,1,1,day,116,0.4918166939443535,0,1
0,1,1,day,117,0.5173213311511183,0,1
0,1,1,day,118,0.5853109656301145,0,1
0,1,1,day,119,0.3773413347881433,0,1
0,1,1,day,120,0.4977950536461175,0,1
0,1,1,day,121,0.1810054690786706,0,1
0,1,1,day,122,0.35657691768335437,0,1
0,1,1,day,123,0.40716589538634135,0,1
0,1,1,day,124,0.42851633711961856,0,1
0,1,1,day,125,0.42783270228579445,0,1
0,1,1,day,126,0.4229946711541159,0,1
0,1,1,day,127,0.460208946851774,0,1
0,1,1,day,128,0.29880100967606227,0,1
0,1,1,day,129,0.44234679568083013,0,1
0,1,1,day,130,0.5072921048941242,0,1
